CustomerID,CustomerName,CustomerEmail,Phone,City,Country,SupplierID,SupplierName,ProductID,ProductName,Category,EmployeeID,EmployeeName,SalesOrderID,PurchaseOrderID,InventoryID,PaymentID,ShipmentID,ReturnID,OrderDate,Quantity,UnitPrice,Discount,PaymentMethod,PaymentStatus,ShipmentStatus,Warehouse
1156.0,Sean Lopez, ricardo94@example.com ,,Quetta,KSA,544.0,,2373.0,,IT,173.0,CASEY HALL,11496.0,22601.0,32535.0,40888.0,51371.0,62657.0,2026-07-11,-5.0,432782.56,10.0,Cheque,Completed,Cancelled,
1183.0,JENNIFER GREEN,invalid_email,12345,Quetta,pakistan,,"Walker, Dunn and Savage Ltd",2253.0,,Furniture,149.0,THOMAS DAVENPORT,11915.0,22743.0,31388.0,41775.0,51848.0,61293.0,,-9.0,306792.19,5.0,Card,Pending,Processing,Warehouse C
1306.0,mary henderson,JERRY70@EXAMPLE.NET,,Peshwar,,505.0,Greene-Thompson,2142.0,,Medical,144.0,Samantha Jones,12281.0,20975.0,31229.0,41267.0,51699.0,62945.0,2026-08-21,14.0,,5.0,Online,Completed,Completed,
1114.0,KENNETH SINGLETON, james90@example.org ,12345,,pakistan,553.0,,2466.0,COMMERCIAL,IT,,TRAVIS ALLEN,11127.0,20153.0,30515.0,42970.0,,62488.0,2025-12-28,,,20.0,Online,Cancelled,Pending,Warehouse C
1194.0, Carol Ali ,JULIECOOPER@EXAMPLE.ORG,,Peshawar,UAE,528.0,,2374.0,PAINTING,Medical,170.0,,11819.0,,30128.0,42923.0,51172.0,61521.0,2026-08-13,-4.0,415026.97,,Bank Transfer,Pending,Pending,Warehouse B
1271.0,EDDIE WHITE,,,Quetta,KSA,661.0,Hill PLC Ltd,2481.0,Reach,Office,145.0,Erin Smith,12108.0,,31981.0,40751.0,51117.0,60641.0,,-3.0,459922.92,15.0,Cash,Processing,Pending,Warehouse C
1357.0,,invalid_email,12345,Lahore ,Pakstan,538.0,,2094.0,STYLE,Electronics,100.0,April Drake,11933.0,20547.0,30026.0,40262.0,52527.0,61839.0,2026-12-17,-9.0,,20.0,Bank Transfer,Cancelled,Cancelled,Warehouse A
1392.0, Anthony Contreras ,,+928841566673,Peshawar,Pakistan,690.0,,2071.0,,Electronics,179.0,BRADLEY ALLEN,12588.0,21053.0,31538.0,41020.0,,61834.0,,-3.0,4250.41,15.0,Card,Completed,Completed,Warehouse A
1069.0,James Parker,,+928243653023,Quetta,PAKISTAN,569.0,"Buchanan, Edwards and Robinson Ltd",2039.0,,Electronics,106.0,Michael Collins,10347.0,20367.0,30529.0,40186.0,50334.0,62649.0,2027-06-17,-5.0,324039.32,,Cash,Pending,Cancelled,Warehouse C
1329.0,Matthew Roberson,,,Peshwar,Pakstan,514.0,Callahan-Townsend Ltd,2376.0,DETAIL,IT,114.0,KATHERINE REYES,11665.0,,30594.0,41590.0,50297.0,60018.0,2025-11-28,62.0,,20.0,Cash,Pending,Completed,Warehouse A
1438.0, Daniel Martin ,invalid_email,3636816361,karachi,Pakstan,655.0,Chandler Ltd,2482.0,POLICY,IT,113.0,MATHEW MCDONALD MD,12549.0,21069.0,32288.0,42541.0,51641.0,60512.0,2026-03-22,,442922.6,15.0,Cash,Processing,Cancelled,
1574.0, Eric Moon ,,,,KSA,586.0,Young-Waller Ltd,2052.0,,Electronics,149.0,JEFFREY JOHNSON,10583.0,20654.0,31456.0,42375.0,50995.0,62581.0,,,,5.0,Bank Transfer,Processing,Processing,Warehouse B
1184.0,,,+928137931739,Islamabad,PAKISTAN,554.0,Martin Inc Ltd,2174.0,,Fashion,162.0,,10786.0,20927.0,30563.0,40634.0,50316.0,61211.0,2025-06-28,,4177.25,5.0,Cheque,Completed,Processing,Warehouse C
1032.0,Ashley Smith,,,Islamabad ,Pakistan,521.0,,2499.0,SCIENCE,IT,158.0,,10935.0,22212.0,30716.0,40516.0,52583.0,,2024-12-09,-1.0,,15.0,Card,Processing,Cancelled,
1012.0,,charris@example.org,+928417525105,,United Arab Emirates,535.0,Price Ltd Ltd,2265.0,,Fashion,143.0,KEVIN MCGEE,12446.0,20275.0,31346.0,41765.0,52853.0,61308.0,2026-03-14,-2.0,139561.56,20.0,Card,Pending,Completed,
1306.0, Michele Fowler ,,803.390.2295x083,Qetta,Pakstan,564.0,Ware-Williams Ltd,2283.0,,Medical,116.0,,11011.0,22819.0,30616.0,42231.0,52415.0,60051.0,,13.0,,,Bank Transfer,Cancelled,Pending,Warehouse C
1278.0, Melinda Williams ,,+927371868126,Islamabad,Pakstan,502.0,"Thomas, Young and Barr Ltd",2191.0,,Office,162.0,Helen Robinson,11062.0,21173.0,32113.0,41990.0,50093.0,,2026-01-24,,139001.95,5.0,Cheque,Pending,Processing,Warehouse B
1067.0,,,12345,Lahore ,Pakistan,618.0,Santiago LLC Ltd,2356.0,BALL,Medical,113.0,,12114.0,22980.0,30172.0,40781.0,52803.0,61487.0,,-2.0,433335.42,5.0,Cash,Completed,Pending,Warehouse C
1326.0,, hawkinsmark@example.net ,545.384.0920,Peshawar,U.A.E,687.0,,2018.0,Tough,Medical,165.0,MICHAEL ROSALES,10451.0,21516.0,31022.0,41029.0,50481.0,60857.0,,-2.0,232279.82,,,Pending,Pending,
1359.0,,IGARCIA@EXAMPLE.ORG,+924019354629,,,589.0,,2441.0,,Food,121.0,,12020.0,22105.0,31050.0,41504.0,52908.0,60491.0,,,,,Online,Cancelled,Completed,Warehouse C
1316.0,, washingtonsusan@example.com ,,Karachi,pakistan,542.0,Donaldson-Smith,2165.0,ADMIT,IT,105.0,Ricky Hall,11853.0,20387.0,30543.0,42477.0,52596.0,60843.0,2027-01-02,,4169.69,10.0,Cheque,Processing,Pending,Warehouse A
1459.0,Martin Alvarez,ann81@example.com,+927560115444,Peshwar,U.A.E,621.0,Jones Ltd,2334.0,Today,Medical,106.0,JASMINE HERNANDEZ MD,12190.0,22860.0,31818.0,40510.0,51527.0,61500.0,,-10.0,4207.02,0.0,Cheque,Cancelled,Cancelled,Warehouse B
1542.0,darryl hunt, weaverchristopher@example.net ,12345,Islamabad ,United Arab Emirates,561.0,,2293.0,International,Furniture,109.0,LINDA WILSON,10106.0,20855.0,30720.0,40025.0,52830.0,61123.0,,14.0,3203.12,5.0,Cheque,Completed,Completed,
1571.0,,xhansonexample.com,+926621526543,Quetta,,651.0,,2080.0,WIDE,Electronics,138.0,DANIELLE MALDONADO,10112.0,22670.0,31949.0,42017.0,52210.0,61734.0,,,356771.98,0.0,Online,Completed,Processing,Warehouse C
1297.0,JOHN MORRIS, lorrainenorton@example.net ,+928843382167,karachi,PAKISTAN,665.0,Cooper Ltd Ltd,2262.0,One,Electronics,168.0,,11142.0,21989.0,31418.0,41358.0,51505.0,61057.0,,,3400.18,10.0,,Completed,Completed,Warehouse C
1003.0,CASSANDRA MORRIS,schaefertracy@example.org,,Qetta,,662.0,,2419.0,Hundred,Fashion,115.0,Alexandra Hoover,10062.0,21587.0,30334.0,41136.0,51172.0,61456.0,2026-03-02,,,,Bank Transfer,Pending,Pending,Warehouse B
1295.0,RYAN SANDOVAL, timothy75@example.org ,,,PAKISTAN,643.0,,2477.0,EITHER,Medical,,KENNETH MARTINEZ JR.,10933.0,21030.0,30066.0,40016.0,52866.0,,2027-04-27,-8.0,3709.15,,Online,Processing,Completed,
1157.0,,ARNOLDSTEPHANIE@EXAMPLE.ORG,+1-255-748-7380x5905,,,509.0,,2237.0,,Food,119.0,Nicole Calhoun,10602.0,20806.0,30187.0,40838.0,50993.0,61522.0,2025-02-25,95.0,,20.0,Cheque,Pending,Processing,
1185.0, Eric Chandler ,,,Lahore ,UAE,567.0,,2299.0,Rule,IT,122.0,Kimberly Davis,12828.0,21111.0,31043.0,41079.0,50112.0,62937.0,,,462084.49,,Online,Pending,Cancelled,Warehouse C
1194.0,latasha peters md,jenkinsbarbara@example.com,+1-783-287-9180x1201,Islamabad,pakistan,700.0,,2423.0,Increase,Electronics,115.0,,12804.0,21727.0,30118.0,40815.0,50210.0,62209.0,2024-08-28,,401704.84,0.0,Bank Transfer,Completed,Pending,
1097.0, Omar Wright ,schmidtbarbaraexample.com,12345,Qetta,KSA,,,2172.0,,Fashion,134.0,,10275.0,22320.0,32175.0,41946.0,51749.0,,2027-01-15,,301855.81,5.0,Cash,Pending,Processing,Warehouse B
1497.0,, peterskayla@example.org ,+922756122744,Lahore ,,652.0,"Blankenship, Lowe and Owens Ltd",2088.0,SIX,Furniture,127.0,Joyce Stanley,12898.0,22215.0,32051.0,42082.0,50957.0,61122.0,2024-09-12,,3135.53,0.0,Cash,,Pending,
1591.0, Andrew Torres ,invalid_email,+1-783-468-2052x2550,Peshawar,PAKISTAN,528.0,,2095.0,Quickly,Electronics,176.0,,12064.0,22690.0,32821.0,42796.0,52306.0,61647.0,,58.0,,0.0,Cheque,Completed,Cancelled,Warehouse C
1314.0, Vincent Reilly ,cbarker@example.net,12345,,United Arab Emirates,658.0,,2230.0,,Fashion,143.0,LAURIE SMITH,10882.0,22511.0,30856.0,40168.0,50929.0,62627.0,,,183418.01,5.0,Card,Processing,Pending,
1149.0,matthew leonard,invalid_email,,Qetta,,645.0,Holmes LLC,2093.0,,Electronics,161.0,,10867.0,20209.0,32583.0,41978.0,51020.0,62534.0,,31.0,,,Online,Processing,,
1450.0,,,,Lahore ,Pakistan,519.0,Wright and Sons Ltd,2365.0,SUCH,Food,136.0,,10960.0,21112.0,31375.0,41309.0,52212.0,60330.0,2027-06-04,18.0,1921.35,,Cash,Processing,Processing,Warehouse A
1080.0, Jennifer Salinas ,stephanie02@example.com,,Karachi,UAE,538.0,,2194.0,,Food,168.0,,10447.0,22264.0,31689.0,42119.0,51516.0,60097.0,2026-12-13,-4.0,,,Online,Pending,Processing,Warehouse B
1291.0,michael taylor,invalid_email,,Islamabad ,,633.0,"Dalton, Lawrence and Wiley Ltd",2427.0,,,116.0,Alicia Noble,11886.0,22029.0,30511.0,42318.0,52977.0,61423.0,2027-03-06,,399611.24,20.0,Online,Cancelled,Cancelled,Warehouse A
1031.0,Dillon Bowers,,001-838-679-5951x8736,Qetta,Pakstan,561.0,"Cuevas, Thornton and Reyes Ltd",2190.0,,Furniture,162.0,,12433.0,21827.0,30727.0,41943.0,52403.0,62258.0,2027-06-09,45.0,,5.0,Bank Transfer,Processing,Completed,Warehouse A
1248.0,charles cantrell,ncollinsexample.com,,Islamabad ,UAE,548.0,,2267.0,,Food,127.0,Lauren Green,10606.0,21538.0,30822.0,40442.0,52434.0,61721.0,2026-06-25,43.0,,,Bank Transfer,Completed,Pending,Warehouse A
1432.0,,jonesphilip@example.org,,Lahore ,Pakstan,531.0,Wiley-Mcdowell Ltd,2185.0,Include,Fashion,178.0,JOY WILSON,10663.0,,30945.0,42283.0,52026.0,61138.0,2027-03-30,,,20.0,Cash,Cancelled,Cancelled,Warehouse C
1392.0,Derek Shepherd,qrichardsonexample.net,+924710508114,,Pakstan,559.0,,2187.0,,,137.0,TIMOTHY CLARKE,12825.0,22999.0,32635.0,42778.0,,62481.0,2024-12-26,,,10.0,Bank Transfer,Cancelled,Completed,Warehouse A
1377.0,,invalid_email,,,UAE,527.0,,2185.0,GUN,Fashion,108.0,,11896.0,21076.0,32015.0,41806.0,50653.0,60994.0,,86.0,,0.0,,Pending,Cancelled,Warehouse A
1534.0,kristi evans, anne80@example.com ,12345,karachi,KSA,513.0,Bates-Rogers,2484.0,,Electronics,115.0,ANGELA GARCIA,11577.0,20449.0,,40511.0,51679.0,60559.0,2025-03-21,81.0,352067.67,15.0,Card,Processing,Cancelled,Warehouse A
1376.0, Rose Salazar , garypeters@example.net ,,Peshawar,pakistan,576.0,Garcia PLC,2070.0,Parent,Fashion,148.0,Emily Miller,10545.0,22627.0,,40585.0,50280.0,62172.0,,,,20.0,Cheque,Cancelled,Processing,Warehouse C
1427.0,, sanchezcynthia@example.org ,12345,Qetta,Saudi Arabia,531.0,"Weaver, Contreras and Collins",2250.0,Animal,IT,159.0,Thomas Ortiz,,20896.0,30661.0,41610.0,51187.0,61012.0,,-10.0,201558.5,15.0,Cash,Pending,Completed,Warehouse C
1327.0,GREGORY LEONARD,donald62example.org,,Qetta,KSA,649.0,"Rivera, Bryant and Lloyd Ltd",2464.0,MRS,Fashion,101.0,MATTHEW COX,,22811.0,31586.0,40530.0,52493.0,61826.0,2025-09-14,50.0,,20.0,Online,Processing,Processing,Warehouse A
1415.0,courtney austin,brownchristopherexample.com,+927666177777,,UAE,677.0,Chambers-Buchanan Ltd,2413.0,FINISH,Furniture,145.0,,12341.0,22025.0,,42246.0,52098.0,62072.0,2024-11-29,,2286.42,5.0,Bank Transfer,Pending,Processing,
,Martha Taylor, anne49@example.org ,,Islamabad,United Arab Emirates,695.0,,2387.0,,Food,122.0,RUTH CAIN,11927.0,22125.0,32668.0,41811.0,51139.0,60743.0,2027-02-22,,487622.09,,Cheque,Completed,Processing,Warehouse A
1323.0,KELLI LEWIS,tararuiz@example.org,,Lahore ,U.A.E,626.0,,2272.0,Player,Food,162.0,Brian Wagner,10815.0,21530.0,32431.0,41107.0,51192.0,61683.0,2026-10-20,31.0,2512.43,10.0,Online,Processing,Cancelled,Warehouse C
1440.0,TERESA DAVIS,kristinaporter@example.com,291.530.4430,Peshawar,PAKISTAN,572.0,"Holmes, Kim and Anderson",2462.0,NEW,Office,133.0,Christina Harrison,12510.0,21080.0,32117.0,41282.0,51784.0,60675.0,2026-03-09,41.0,,,Cheque,Processing,,
1451.0,,invalid_email,+928218531537,,Saudi Arabia,583.0,"Hernandez, Conrad and Farmer Ltd",2144.0,,Food,124.0,Christopher Ibarra,10356.0,21835.0,30229.0,41758.0,52028.0,62276.0,2027-02-26,-7.0,4251.67,,Cash,Pending,Cancelled,Warehouse B
1435.0,christina robinson,,,Lahore,Saudi Arabia,676.0,,2404.0,IDENTIFY,Food,142.0,,10288.0,22376.0,32787.0,41919.0,51765.0,60568.0,2025-08-09,-3.0,195721.2,5.0,Bank Transfer,Pending,Pending,Warehouse B
1336.0,RONALD BROWN III,,12345,Islamabad,,695.0,"Edwards, Pace and Krueger Ltd",2078.0,Point,Fashion,173.0,Monica Macias,12657.0,21039.0,,42522.0,50941.0,60215.0,,,3516.64,0.0,Online,Processing,Completed,
1013.0,Austin Kemp,,,Islamabad ,,624.0,"Ruiz, Rodriguez and Ortega Ltd",2226.0,,Office,130.0,,10415.0,20699.0,32695.0,40893.0,50410.0,61322.0,2025-07-16,,437663.07,10.0,Bank Transfer,Completed,Cancelled,Warehouse C
1182.0, Ryan Salinas , jesse03@example.com ,,Islamabad ,United Arab Emirates,604.0,,2257.0,Candidate,Medical,,Teresa Baird,12081.0,20948.0,31019.0,,52877.0,61531.0,,,2170.47,15.0,Cheque,Cancelled,Processing,
1503.0,Bethany Simpson,invalid_email,+922460579054,Islamabad,Pakstan,630.0,"Berry, Rivera and Reid",2273.0,Start,Fashion,127.0,,11588.0,22391.0,30641.0,40608.0,50781.0,60808.0,2026-10-17,-9.0,1419.78,15.0,Bank Transfer,Pending,,
1220.0,, fwilliams@example.com ,,karachi,,695.0,Stevenson-Delgado Ltd,2172.0,,Electronics,,David Phelps,10379.0,21556.0,30396.0,41470.0,51408.0,62472.0,,,149930.47,,Card,Cancelled,Completed,Warehouse B
1224.0,Garrett Brown,,+922322929402,Peshwar,KSA,589.0,,2182.0,Fire,Food,115.0,Lindsey Williams,,22527.0,32032.0,42259.0,52115.0,60799.0,2027-03-08,-8.0,2414.73,,Cheque,Processing,Cancelled,
1560.0,DR. AARON BONILLA III,invalid_email,(923)729-3408x4684,Peshawar,U.A.E,669.0,,2482.0,Outside,Office,163.0,,10154.0,20700.0,31354.0,40617.0,50387.0,61474.0,2027-03-04,-2.0,3393.27,,Bank Transfer,Cancelled,Pending,
1228.0,ROBERT SMITH,valentinegeorgeexample.org,,karachi,,662.0,,2205.0,FROM,Medical,109.0,BRUCE COLEMAN,12503.0,21834.0,32441.0,42615.0,52720.0,60224.0,2025-02-27,,126471.24,10.0,Bank Transfer,Cancelled,Cancelled,
,,,2679050608,Islamabad ,PAKISTAN,657.0,Nguyen-Lane Ltd,2320.0,,Medical,138.0,,12940.0,20905.0,30959.0,42022.0,51486.0,60150.0,2027-06-15,,3537.77,,Online,Pending,Completed,
1055.0, Mary Russell ,,,Lahore ,,639.0,,2239.0,,IT,168.0,Jacqueline Jacobs,10870.0,22700.0,32688.0,41204.0,52043.0,61650.0,2026-10-18,59.0,,15.0,Cash,Cancelled,Pending,
1431.0, Jesus Jordan ,collinsdaltonexample.net,001-438-741-2833x388,Qetta,,502.0,"Stephens, Vega and Barnes",2436.0,LEG,IT,139.0,Adam Hawkins,11827.0,21910.0,30974.0,40528.0,51984.0,62898.0,,,3164.64,20.0,Online,Processing,Completed,
1315.0,,VMCCARTY@EXAMPLE.COM,,Lahore,U.A.E,550.0,,2015.0,Benefit,Fashion,100.0,Luis Herring,11901.0,22644.0,31197.0,41380.0,52766.0,61846.0,2025-09-08,-8.0,148442.37,10.0,Card,Pending,Processing,Warehouse B
1172.0,,invalid_email,,Peshwar,U.A.E,652.0,Ward-Duke,2062.0,HOPE,IT,157.0,Daniel Howard,10423.0,20672.0,31022.0,42987.0,50764.0,,,-6.0,4423.77,5.0,Cash,Processing,Processing,Warehouse C
1256.0,Paul Mccarthy,,+925981731142,,United Arab Emirates,582.0,Peters Group Ltd,2354.0,Health,Fashion,,Tim Gardner,12942.0,20506.0,30373.0,40467.0,52892.0,61840.0,2027-06-07,82.0,,5.0,Cash,Processing,Cancelled,Warehouse C
1396.0,Dana Lopez,,(823)951-3814,karachi,,509.0,,2028.0,Law,Electronics,178.0,ALEXANDRA JONES,11994.0,21256.0,32364.0,40005.0,52357.0,60373.0,2027-06-27,-3.0,,20.0,Online,Processing,Cancelled,
1277.0,JAMES FISHER,kevinjonesexample.net,,,UAE,553.0,Phillips Group Ltd,2368.0,Let,Electronics,117.0,,10411.0,22383.0,32620.0,40430.0,51226.0,60973.0,,,,20.0,Card,Cancelled,Cancelled,
1048.0,THOMAS BUTLER,DAVID71@EXAMPLE.NET,12345,Lahore,Pakistan,662.0,,2415.0,Top,Electronics,166.0,PAIGE BROWN,12625.0,22713.0,32934.0,42703.0,50421.0,61599.0,2027-07-24,-5.0,101866.29,5.0,Cash,Pending,Completed,Warehouse B
1416.0,Peter Kim,MURPHYKRISTEN@EXAMPLE.NET,12345,Karachi,Saudi Arabia,689.0,Browning-Conley,2248.0,EYE,Medical,166.0,Aaron Martinez,11531.0,20230.0,32110.0,40651.0,50268.0,61274.0,,-9.0,,10.0,Bank Transfer,Processing,Processing,Warehouse A
1352.0,kimberly middleton, zacharybryant@example.net ,12345,Islamabad ,pakistan,646.0,Tucker PLC,2192.0,Hope,Medical,103.0,,11817.0,20358.0,,41120.0,50218.0,62252.0,2025-03-26,-8.0,1799.75,20.0,Cash,Cancelled,Pending,
1049.0,patricia kim,,12345,Karachi,United Arab Emirates,616.0,,2070.0,Be,Office,156.0,Kimberly Hamilton,,22699.0,32993.0,42281.0,,62874.0,2026-07-16,,,5.0,Cash,Completed,Pending,Warehouse C
1018.0,Beverly Parks,,,Peshwar,Pakstan,590.0,,2123.0,IF,Furniture,141.0,DUSTIN MAHONEY,10351.0,21233.0,32459.0,42215.0,51027.0,60684.0,,,400.0,10.0,Cheque,Pending,Cancelled,
, Crystal Wright ,invalid_email,,Islamabad,United Arab Emirates,,,2294.0,Maybe,Medical,142.0,,12598.0,20274.0,30309.0,42315.0,50377.0,62286.0,2027-02-17,,799.54,10.0,Cheque,Processing,Completed,
,Jamie Rodriguez,STEPHANIE93@EXAMPLE.NET,,Lahore ,UAE,563.0,,,Despite,Electronics,127.0,,12119.0,22226.0,32449.0,42459.0,51679.0,61351.0,2025-12-08,,,,Online,Processing,Processing,
,,gregorywells@example.net,12345,Peshawar,PAKISTAN,595.0,Bentley PLC Ltd,2496.0,Resource,,162.0,PATRICK BENITEZ,12176.0,21507.0,31175.0,41342.0,51982.0,62888.0,2025-01-01,-7.0,331995.71,10.0,Cash,Cancelled,Completed,Warehouse B
1597.0,robert herrera,rayjennifer@example.net,,Islamabad,United Arab Emirates,640.0,,2378.0,Subject,Furniture,109.0,Karen Peterson,10720.0,22885.0,30614.0,42681.0,50913.0,62699.0,2027-03-13,-7.0,2269.98,0.0,Online,Pending,Cancelled,
1096.0,KARI GATES,kbradley@example.com,+928981888408,,PAKISTAN,609.0,"Orozco, Rodgers and Smith",2318.0,Site,Fashion,110.0,VANESSA WELLS,10053.0,20874.0,30905.0,40249.0,52488.0,62480.0,,,1024.29,10.0,Cheque,Cancelled,Completed,Warehouse B
1530.0, Sue Reyes ,johnscharles@example.net,,Qetta,U.A.E,677.0,Fuentes Group,2382.0,,Food,103.0,TIMOTHY JOSEPH,10324.0,20685.0,31726.0,42363.0,52266.0,60217.0,2026-09-09,-5.0,,15.0,Card,Cancelled,Cancelled,
1536.0,,GARCIAAMY@EXAMPLE.COM,529.430.3135x355,Lahore ,Saudi Arabia,686.0,,2045.0,,Furniture,121.0,,12266.0,20481.0,30282.0,40901.0,52047.0,61275.0,2027-03-31,-8.0,230777.94,0.0,Card,Processing,Pending,
1046.0,STEPHEN RODRIGUEZ,,,Quetta,,583.0,,2388.0,Run,Fashion,107.0,Jennifer Nelson,11954.0,20933.0,32918.0,40556.0,51140.0,62458.0,2025-10-08,,,20.0,Card,Cancelled,Cancelled,Warehouse A
1345.0,Mandy Cox,,12345,Islamabad,Pakstan,628.0,,2095.0,,Fashion,100.0,,10101.0,22797.0,32345.0,41043.0,50263.0,62836.0,,,,5.0,Card,Pending,Pending,Warehouse B
1479.0,monica johnson,BRUCEROMAN@EXAMPLE.COM,5137315570,Islamabad,U.A.E,647.0,Chen Group,2024.0,,Medical,147.0,Raymond Perez,11292.0,20605.0,32294.0,41741.0,51732.0,62396.0,,-4.0,431623.57,0.0,Online,Pending,,Warehouse A
1133.0,Adam Brown,KENNETHPEREZ@EXAMPLE.NET,12345,Peshawar,PAKISTAN,547.0,,2340.0,,IT,122.0,CHRISTOPHER LOPEZ,10193.0,21525.0,31547.0,40572.0,52682.0,60112.0,,13.0,4253.18,0.0,Card,Pending,Pending,
1468.0,Ashley Baker,,+928659049839,Lahore,,611.0,"Porter, Miller and Noble Ltd",2085.0,EASY,Food,111.0,TERESA WELLS,12308.0,22243.0,32351.0,40995.0,52225.0,60887.0,2026-09-10,,,0.0,Cash,Processing,Completed,Warehouse C
1287.0,LESLIE WILLIAMS,,(384)574-6960,,Saudi Arabia,599.0,,2462.0,Owner,IT,113.0,LARRY SMITH,10478.0,21009.0,32992.0,42343.0,52475.0,62617.0,2026-04-13,,142053.02,,Online,Processing,Completed,
1256.0, Jerry Cervantes ,rioskaren@example.com,+926295595650,karachi,Pakistan,554.0,,2086.0,,Office,155.0,,10139.0,20950.0,30729.0,40699.0,51227.0,60201.0,2025-04-15,,2344.24,10.0,Cheque,Completed,Cancelled,
1576.0,SHERI HICKS, aevans@example.com ,,Islamabad ,U.A.E,567.0,,2271.0,RATHER,IT,162.0,JOSHUA PEREZ,10248.0,21644.0,30050.0,41212.0,52438.0,60055.0,,,1002.74,10.0,,Completed,Processing,Warehouse A
1052.0,ELIZABETH MORENO,MARIA69@EXAMPLE.ORG,,Islamabad,UAE,564.0,"White, West and Duncan",2000.0,Under,Food,168.0,,12705.0,22523.0,33000.0,42518.0,52590.0,61897.0,,46.0,,5.0,Cheque,Pending,Cancelled,Warehouse C
1381.0,CYNTHIA DAVIS,,12345,,United Arab Emirates,628.0,,2417.0,Speech,Fashion,132.0,DUSTIN SIMMONS,12184.0,22117.0,32619.0,41590.0,50245.0,60025.0,2025-01-14,98.0,335523.97,15.0,Card,Processing,Cancelled,Warehouse B
1577.0, Mary Ortiz ,invalid_email,,Islamabad,,624.0,,2449.0,,IT,165.0,Cassandra Robinson,10108.0,21203.0,32288.0,40404.0,52058.0,62413.0,2025-09-10,83.0,2954.03,0.0,Online,Completed,Completed,Warehouse A
1201.0,Matthew Ali,,12345,Peshwar,KSA,503.0,,2419.0,SOCIETY,Medical,170.0,HEATHER SANCHEZ,12153.0,22205.0,30232.0,41777.0,50012.0,62478.0,2025-12-07,-2.0,,20.0,,Cancelled,Cancelled,
1276.0, Dakota Reyes ,invalid_email,+1-905-501-4857,Lahore,UAE,675.0,,2265.0,,Furniture,102.0,KIMBERLY CROSBY,10605.0,21680.0,30902.0,42700.0,50580.0,61463.0,2025-08-19,64.0,378322.43,,Bank Transfer,Cancelled,Processing,
1162.0,james davis,,+1-315-876-4777,Peshwar,United Arab Emirates,577.0,,2499.0,Little,Furniture,118.0,Christopher Reed,10576.0,21890.0,31084.0,40276.0,52585.0,62002.0,,52.0,,10.0,Card,Cancelled,Completed,Warehouse A
1597.0,victoria jackson,clarkcassandraexample.net,+927458879423,Peshwar,UAE,638.0,"Cain, Lee and Powell Ltd",2027.0,,Office,,Karen Moore,12406.0,20988.0,31041.0,40168.0,52718.0,62375.0,2026-12-06,53.0,469232.47,15.0,Cheque,Processing,Cancelled,
1400.0,adam rollins,kelsey85@example.com,,Quetta,United Arab Emirates,580.0,,2284.0,,Office,,KIM TORRES,12837.0,22236.0,32193.0,41091.0,50800.0,62265.0,,-9.0,,,Cheque,Pending,Completed,Warehouse C
1541.0, Richard Lowe ,smithvincentexample.net,,Karachi,pakistan,502.0,,2341.0,RECORD,Electronics,170.0,Ellen Sullivan,11226.0,22717.0,30424.0,40550.0,51083.0,60472.0,,14.0,,10.0,Card,Cancelled,Pending,
1591.0,MICHELLE OLSON,mariah01@example.com,12345,Islamabad ,PAKISTAN,688.0,"Moreno, Orr and Townsend",2458.0,COUNTRY,IT,160.0,,12814.0,21589.0,,42873.0,52766.0,61506.0,2027-03-01,18.0,,10.0,Cheque,Cancelled,Pending,Warehouse C
1392.0,Hannah Russell,qgonzalesexample.org,+924708633339,Peshawar,KSA,,,2121.0,Or,Electronics,118.0,Christina Anderson DDS,,20847.0,30431.0,41161.0,50760.0,61071.0,2026-10-17,29.0,203099.41,10.0,Cash,Processing,Cancelled,Warehouse B
1180.0,katherine rivas, ian40@example.com ,2318889870,,,565.0,,2086.0,APPLY,IT,161.0,,12088.0,21277.0,32833.0,40295.0,50721.0,62206.0,2024-12-04,,2066.99,20.0,Bank Transfer,Completed,Cancelled,Warehouse A
1010.0,Ian Marsh,,268-227-6008,Islamabad ,Pakstan,687.0,,2430.0,,IT,128.0,,12830.0,22796.0,30877.0,40658.0,50160.0,60739.0,,,4306.78,20.0,Bank Transfer,Cancelled,Cancelled,Warehouse A
1472.0,JEREMY BRENNAN,XWEST@EXAMPLE.ORG,001-777-204-0573,Peshwar,Saudi Arabia,526.0,Taylor Group,2105.0,COULD,IT,114.0,HEATHER THORNTON,10361.0,22399.0,31265.0,42618.0,50547.0,62838.0,2026-09-20,59.0,267512.73,,Bank Transfer,Processing,Completed,
1116.0,AMY HUFF,,,Qetta,United Arab Emirates,698.0,,2355.0,Level,Electronics,132.0,Andrea Nguyen,11863.0,22318.0,31286.0,42484.0,52367.0,60808.0,2026-11-16,,,10.0,Bank Transfer,Cancelled,Processing,Warehouse A
1523.0, Sara Jacobson ,,12345,Qetta,KSA,654.0,Guerra-Hines Ltd,2459.0,BED,Office,143.0,Kelli Hernandez,10372.0,22010.0,30679.0,41320.0,50547.0,62794.0,,5.0,1933.57,,Cash,Pending,Pending,
1462.0,ronald stark, kharper@example.com ,,Lahore ,KSA,563.0,,2124.0,,Medical,119.0,MONICA JOHNSON,11677.0,20513.0,31838.0,41831.0,52953.0,61759.0,,-5.0,,10.0,Online,Pending,Cancelled,Warehouse C
